sub_category,ratings,no_of_ratings,discount_price_usd,actual_price_usd,discount_rate,agg_rating
0,4.2,1164.0,7.470779612001446,15.652488251596578,52.27097767513472,4888.8
0,4.2,374.0,6.567056271839981,10.784431859260152,39.106145251396654,1570.8
1,4.5,342.0,722.9666224846368,1565.2488251596578,53.81139337952271,1539.0
2,4.5,132.0,10.471141101337512,17.45993493191951,40.02760524499654,594.0
2,3.9,8.0,8.223882395469333,12.652126762260513,35.0,31.2
0,4.1,891.0,2.3978792625617547,3.602843716110375,33.44481605351171,3653.1
0,4.2,771.0,2.614772864200506,3.602843716110375,27.424749163879603,3238.2000000000003
0,4.2,15665.0,2.711170020484396,4.518616700807327,40.0,65793.0
0,4.2,4031.0,1.1567658754066756,2.711170020484396,57.333333333333336,16930.2
0,3.5,8440.0,8.181708639595133,15.652488251596578,47.72902232486528,29540.0
1,4.7,488.0,602.3617303289553,842.2701530304856,28.48354792560801,2293.6
0,4.4,1701.0,7.458729967465961,9.627665983853477,22.528160200250312,7484.400000000001
0,3.3,107.0,2.7593685986263408,12.037594890950718,77.07707707707708,353.09999999999997
1,3.7,9.0,746.9574647547898,956.7417761176046,21.926952141057924,33.300000000000004
0,4.0,54.0,4.9524039040848296,12.037594890950718,58.858858858858866,216.0
0,4.2,94904.0,2.3978792625617547,6.024822267743102,60.199999999999996,398596.8
0,4.1,710.0,4.542715989878299,7.2177370767562365,37.061769616026716,2910.9999999999995
1,4.3,3.0,1204.9524039040848,1927.931076033257,37.50023437646486,12.899999999999999
0,4.0,36.0,3.5305458488974577,27.11170020484396,86.97777777777777,144.0
0,4.1,1583.0,2.3858296180262686,3.012411133871551,20.79999999999999,6490.299999999999
2,4.3,7.0,21.038679358958913,30.06386311603808,30.02004008016032,30.099999999999998
0,4.0,8361.0,4.566815278949271,21.67731051933968,78.93274041133964,33444.0
1,4.3,155.0,277.1297746716472,445.7163513676347,37.823736144904025,666.5
2,2.5,2.0,6.194481262802748,6.627304494517412,6.5309090909090886,5.0
0,4.1,743.0,10.832630437402097,21.68936016387517,50.055555555555564,3046.2999999999997
0,3.8,16.0,5.229545728401012,14.941559224002892,65.0,60.8
0,4.1,450.0,3.000361489336065,12.037594890950718,75.07507507507508,1844.9999999999998
0,4.5,9.0,101.16881551994217,126.46101939992771,19.999999999999996,40.5
1,5.0,1.0,210.85672972647308,602.4701771297747,65.00130002600052,5.0
1,4.8,679.0,1716.9538498614293,2770.2132787082783,38.02087864288821,3259.2
0,4.2,7819.0,25.894686106759853,28.196168213037716,8.162393162393155,32839.8
0,4.0,705.0,3.361850825400651,12.037594890950718,72.07207207207207,2820.0
0,4.0,1213.0,4.566815278949271,4.807808169658996,5.0125313283208195,4852.0
0,4.4,732.0,1.7471984576454995,2.229184239064948,21.621621621621628,3220.8
1,4.1,26.0,145.48740812146042,265.080130136161,45.11568707668531,106.6
2,3.7,14.0,9.639715628388963,19.279431256777926,50.0,51.800000000000004
0,3.6,241.0,2.3978792625617547,12.037594890950718,80.08008008008008,867.6
1,4.2,1147.0,328.8588986624895,542.1135076515243,39.33763058457435,4817.400000000001
0,4.3,510.0,12.182190625376553,33.49801180865165,63.63309352517985,2193.0
2,4.7,443.0,70.53861911073624,109.63971562838897,35.66325969886801,2082.1
0,3.9,393.0,9.627665983853477,36.136883961923125,73.35778592864288,1532.7
1,4.3,1153.0,240.9808410651886,421.61706229666225,42.84366961989139,4957.9
0,3.8,6018.0,2.0845885046391133,2.891914688516689,27.916666666666668,22868.399999999998
1,4.7,8000.0,626.5694662007471,1035.0644655982649,39.46565774155995,37600.0
0,3.9,1425.0,4.6029642125557295,14.447523798047959,68.14011676396998,5557.5
0,4.0,4801.0,6.615254849981926,15.652488251596578,57.73672055427252,19204.0
0,4.3,106.0,3.1690565128328716,12.00144595734426,73.59437751004016,455.79999999999995
2,4.1,120.0,12.037594890950718,12.652126762260513,4.85714285714285,491.99999999999994
1,5.0,6.0,445.7163513676347,855.4042655741656,47.89406958726581,30.0
1,4.0,37.0,263.766718881793,578.2624412579829,54.38633048551782,148.0
0,3.9,1981.0,36.14893360645861,39.751777322568984,9.063352531070013,7725.9
0,3.1,47.0,3.361850825400651,31.317026147728644,89.26510196229319,145.70000000000002
1,4.1,844.0,915.6524882515967,1745.9934931919508,47.55693581780538,3460.3999999999996
0,4.4,801.0,6.012772623207616,9.627665983853477,37.546933667083856,3524.4
0,3.8,21.0,7.699722858175685,12.037594890950718,36.03603603603604,79.8
2,3.0,10.0,26.991203759489096,38.55886251355585,30.0,30.0
1,4.4,217.0,988.0588022653333,1565.2488251596578,36.87528868360277,954.8000000000001
1,3.5,3.0,2482.2147246656227,4578.852873840222,45.78959418314258,10.5
0,3.0,1.0,5.964574045065671,10.832630437402097,44.93882091212458,3.0
0,3.9,830.0,3.855886251355585,24.087239426436923,83.991995997999,3237.0
0,3.6,286.0,60.187974454753586,96.3369080612122,37.523452157598506,1029.6000000000001
0,4.4,287.0,15.050006024822268,25.304253524521027,40.523809523809526,1262.8000000000002
1,4.1,2590.0,114.45957344258345,234.9560187974455,51.284681265705935,10618.999999999998
0,4.3,2465.0,108.41065188576938,180.68441980961563,40.0,10599.5
0,3.9,178.0,4.807808169658996,18.06241715869382,73.3822548365577,694.1999999999999
0,4.0,693.0,5.36209181829136,24.087239426436923,77.73886943471736,2772.0
0,3.5,789.0,3.9161344740330164,24.087239426436923,83.74187093546774,2761.5
0,4.2,74871.0,12.037594890950718,19.219183034100496,37.36677115987461,314458.2
1,4.8,198.0,1506.0850704904205,3011.2061694180024,49.98399359743898,950.4
0,4.4,6392.0,38.73960718158815,45.18616700807326,14.266666666666655,28124.800000000003
1,4.2,80.0,301.2290637426196,722.9666224846368,58.334305571759536,336.0
0,4.1,3666.0,2.0484395710326546,2.3978792625617547,14.572864321608044,15030.599999999999
1,5.0,2.0,1108.446800819376,1566.3332931678517,29.233017924455723,10.0
0,4.4,834.0,24.087239426436923,32.425593444993375,25.715347454477882,3669.6000000000004
0,3.7,189.0,5.289793951078444,12.025545246415232,56.01202404809619,699.3000000000001
0,3.0,277.0,1.9279431256777926,19.219183034100496,89.96865203761756,831.0
0,4.3,2488.0,2.6388721532714787,14.459573442583444,81.75,10698.4
0,4.5,52.0,3.000361489336065,7.2177370767562365,58.43071786310517,234.0
1,4.5,2.0,136.04048680563923,289.17941920713344,52.956373182215934,9.0
1,4.4,2092.0,722.8581756838174,1204.9644535486204,40.01,9204.800000000001
0,4.1,5409.0,3.361850825400651,3.5425954934329438,5.102040816326524,22176.899999999998
0,4.1,636.0,12.037594890950718,18.06241715869382,33.355570380253496,2607.6
0,3.8,124.0,2.3978792625617547,4.807808169658996,50.12531328320803,471.2
0,3.5,244.0,2.711170020484396,12.037594890950718,77.47747747747749,854.0
0,3.7,25616.0,6.145318713097964,9.037233401614653,32.0,94779.20000000001
2,3.7,289.0,6.048921556814074,8.073261838775757,25.07462686567165,1069.3
1,3.8,213.0,102.40992890709725,190.5048801060369,46.24288425047438,809.4
0,3.8,154.0,2.201470056633329,18.06241715869382,87.81187458305537,585.1999999999999
0,3.8,867.0,6.615254849981926,18.06241715869382,63.37558372248164,3294.6
0,4.2,1608.0,4.205325942884685,14.447523798047959,70.89241034195162,6753.6
0,3.8,855.0,2.3135317508133513,24.087239426436923,90.3951975987994,3249.0
1,4.4,7943.0,325.328352813592,493.9149295095795,34.132715296413764,34949.200000000004
0,4.1,140.0,2.2894324617423787,9.627665983853477,76.22027534418022,574.0
1,4.3,301.0,72.28581756838173,138.55886251355585,47.83024610835725,1294.3
0,5.0,1.0,4.205325942884685,7.073141342330402,40.54514480408859,5.0
0,4.3,726.0,1.7471984576454995,2.229184239064948,21.621621621621628,3121.7999999999997
0,3.9,281.0,3.241354380045789,12.037594890950718,73.07307307307308,1095.8999999999999
1,4.4,7943.0,204.83190745872997,301.1206169418002,31.976790716286512,34949.200000000004
1,3.4,141.0,204.7234606579106,463.790818170864,55.85866458820473,479.4
1,4.5,127.0,1265.0921797806966,1686.8297385227138,25.001785841845848,571.5
0,3.2,12.0,6.012772623207616,31.317026147728644,80.80030781069641,38.400000000000006
0,4.1,661.0,5.771779732497892,18.06241715869382,68.04536357571715,2710.1
0,4.4,749.0,19.39992770213279,22.834076394746358,15.03957783641161,3295.6000000000004
0,3.9,68.0,54.21135076515243,361.36883961923127,84.99833277759254,265.2
0,4.0,15656.0,21.67731051933968,108.43475117484034,80.00888987665296,62624.0
0,4.2,473.0,3.602843716110375,3.7956380286781544,5.079365079365082,1986.6000000000001
0,4.4,398.0,3.964333052174961,4.518616700807327,12.266666666666667,1751.2
0,3.9,14133.0,2.0363899264971685,2.3978792625617547,15.07537688442211,55118.7
0,4.2,280.0,3.072659356548982,3.614893360645861,14.999999999999995,1176.0
0,3.7,1210.0,7.639474635498253,12.037594890950718,36.53653653653654,4477.0
1,3.6,10.0,196.40920592842514,264.97168333534165,25.87539790814007,36.0
0,4.2,6859.0,12.037594890950718,12.95336787564767,7.069767441860468,28807.800000000003
0,3.4,11.0,9.627665983853477,34.931919508374506,72.4387719903415,37.4
0,4.1,13854.0,2.229184239064948,2.3978792625617547,7.035175879396981,56801.399999999994
0,4.2,2212.0,10.820580792866611,21.508615495842875,49.69187675070028,9290.4
0,3.9,12355.0,16.8574527051452,52.415953729364986,67.83908045977012,48184.5
1,4.4,2687.0,313.2787082781058,445.7163513676347,29.71343606380103,11822.800000000001
0,3.4,8129.0,3.361850825400651,10.844680081937584,69.0,27638.6
0,4.3,41.0,23.243764308952887,26.84660802506326,13.420107719928184,176.29999999999998
0,4.2,5577.0,3.193155801903844,9.025183757079168,64.61949265687585,23423.4
0,4.4,1624.0,6.928545607904567,8.964935534401736,22.71505376344086,7145.6
1,3.9,31.0,138.55886251355585,240.9808410651886,42.50212510625532,120.89999999999999
0,3.6,162.0,3.723340161465237,13.242559344499337,71.88353048225659,583.2
0,3.6,106.0,3.602843716110375,15.652488251596578,76.98229407236336,381.6
0,4.2,6520.0,3.602843716110375,6.012772623207616,40.08016032064128,27384.0
1,4.3,927.0,102.40992890709725,192.78226292324376,46.87792987061691,3986.1
0,3.7,7115.0,7.2177370767562365,18.014218580551876,59.933110367892986,26325.5
0,3.8,56.0,1.3134112543679963,6.012772623207616,78.15631262525051,212.79999999999998
0,3.9,1052.0,5.71153150982046,6.012772623207616,5.010020040080171,4102.8
1,4.0,1.0,132.42559344499338,228.82274972888302,42.127435492364405,4.0
2,5.0,3.0,4.181226653813713,5.964574045065671,29.898989898989896,15.0
2,3.9,64.0,14.85721171225449,17.471984576454997,14.965517241379315,249.6
0,4.2,730.0,3.000361489336065,36.14893360645861,91.7,3066.0
2,4.2,146.0,9.940956741776118,18.074466803229306,45.00000000000001,613.2
0,3.8,194.0,34.823472707555126,60.236173032895536,42.188437687537515,737.1999999999999
0,4.0,15349.0,33.53416074225811,47.53584769249307,29.455006337135604,61396.0
0,3.7,188.0,2.0363899264971685,12.037594890950718,83.08308308308308,695.6
1,4.3,2285.0,355.4524641523075,662.7183998072057,46.36447935417008,9825.5
2,5.0,9.0,11.386914086034462,14.459573442583444,21.250000000000004,45.0
0,4.4,610.0,8.181708639595133,13.845041571273649,40.90513489991297,2684.0
1,4.7,412.0,331.24472828051574,420.53259428846854,21.23209169054442,1936.4
2,4.2,138.0,17.411736353777563,20.484395710326545,15.000000000000002,579.6
0,4.1,214.0,1.7592481021809858,2.34968068441981,25.128205128205135,877.4
1,5.0,1.0,1024.0992890709724,1506.0850704904205,32.00256020481638,5.0
0,4.5,1016.0,14.447523798047959,15.652488251596578,7.69822940723633,4572.0
1,4.1,26.0,316.182672611158,373.52693095553684,15.352108132520401,106.6
0,4.2,247.0,4.15712736474274,13.242559344499337,68.60782529572339,1037.4
0,4.0,341.0,4.193276298349199,12.037594890950718,65.16516516516518,1364.0
0,3.9,8.0,3.000361489336065,18.06241715869382,83.38892595063375,31.2
1,4.5,127.0,915.6524882515967,1325.3404024581275,30.911901081916533,571.5
0,3.9,1955.0,4.542715989878299,7.832268948066033,42.00000000000001,7624.5
0,4.0,14.0,3.4341486926135683,8.422701530304856,59.22746781115878,56.0
0,4.5,61.0,4.783708880588023,12.037594890950718,60.26026026026027,274.5
1,3.9,31.0,144.58368478129896,240.9808410651886,40.002000100005006,120.89999999999999
0,4.4,414.0,4.675262079768647,7.1936377876852635,35.00837520938024,1821.6000000000001
1,3.2,4.0,29.786721291721896,30.112061694180024,1.080432172869149,12.8
0,3.6,212.0,5.928425111459212,24.087239426436923,75.38769384692347,763.2
0,4.1,1430.0,7.253886010362695,7.591276057356309,4.444444444444442,5862.999999999999
2,3.8,269.0,18.014218580551876,27.71418243161827,34.99999999999999,1022.1999999999999
0,3.6,50.0,2.6388721532714787,3.602843716110375,26.755852842809364,180.0
0,4.2,42298.0,25.292203879985543,38.67935895891071,34.61059190031152,177651.6
0,4.1,35.0,4.325822388239547,18.06241715869382,76.05070046697799,143.5
0,4.1,562.0,6.615254849981926,12.037594890950718,45.04504504504504,2304.2
0,4.0,598.0,20.424147487649115,42.11350765152428,51.50214592274678,2392.0
0,4.0,565.0,3.241354380045789,6.494758404627064,50.09276437847867,2260.0
0,3.1,31.0,4.8198578141944814,15.652488251596578,69.20708237105467,96.10000000000001
0,4.0,137.0,4.807808169658996,12.037594890950718,60.06006006006006,548.0
0,4.5,303.0,48.18652849740933,108.43475117484034,55.561729081009005,1363.5
0,4.0,1184.0,4.205325942884685,12.037594890950718,65.06506506506507,4736.0
0,3.8,5204.0,39.727678033498016,72.2376189902398,45.00417014178482,19775.2
0,4.1,7999.0,3.3989637305699483,4.795758525123509,29.125628140703526,32795.899999999994
0,3.0,2.0,16.8574527051452,42.16170622966623,60.017147756501856,6.0
0,4.1,3582.0,3.241354380045789,5.289793951078444,38.7243735763098,14686.199999999999
0,3.8,230.0,5.771779732497892,31.317026147728644,81.56983455175066,874.0
0,3.7,835.0,3.470297626220027,24.087239426436923,85.5927963981991,3089.5
0,3.7,1507.0,3.602843716110375,24.087239426436923,85.04252126063032,5575.900000000001
0,4.1,44099.0,12.652126762260513,15.604289673454634,18.918918918918923,180805.9
1,4.2,13120.0,180.73261838775758,301.2290637426196,40.00160006400255,55104.0
0,4.0,569.0,3.9161344740330164,24.087239426436923,83.74187093546774,2276.0
2,4.2,130.0,70.73141342330402,84.33546210386794,16.130875839405626,546.0
0,4.1,1846.0,2.3255813953488373,3.313652247258706,29.81818181818182,7568.599999999999
0,4.1,22.0,5.410290396433306,12.037594890950718,55.05505505505506,90.19999999999999
0,4.0,925.0,8.302205084949994,24.087239426436923,65.5327663831916,3700.0
0,3.3,543.0,9.627665983853477,24.075189781901436,60.01001001001001,1791.8999999999999
1,4.2,4480.0,782.0098807085192,1203.7594890950718,35.03603603603603,18816.0
0,3.8,64.0,4.048680563923365,28.907097240631405,85.99416423509795,243.2
1,4.2,162.0,102.40992890709725,204.83190745872997,50.00294134949114,680.4
1,4.3,2285.0,234.9560187974455,409.67586456199547,42.648313185681936,9825.5
1,3.4,1008.0,150.01807446680323,304.49451741173635,50.73209339137317,3427.2
0,3.9,2618.0,3.602843716110375,6.012772623207616,40.08016032064128,10210.199999999999
0,4.2,12708.0,2.494276418845644,2.711170020484396,8.000000000000009,53373.600000000006
1,3.9,433.0,108.32630437402098,228.82274972888302,52.6592943654555,1688.7
2,3.9,1163.0,4.8198578141944814,6.024822267743102,20.0,4535.7
0,3.5,1331.0,11.435112664176408,48.18652849740933,76.2690672668167,4658.5
1,3.2,57.0,39.751777322568984,56.62127967224967,29.79357310065972,182.4
0,3.3,119.0,6.012772623207616,32.52199060127727,81.51167098925528,392.7
0,4.2,49.0,43.25822388239547,78.31063983612484,44.76073242037237,205.8
0,4.5,10.0,6.012772623207616,11.929148090131342,49.59595959595959,45.0
0,3.5,802.0,4.518616700807327,20.038558862513558,77.45039085989175,2807.0
0,4.1,41.0,3.0365104229425235,7.2177370767562365,57.92988313856428,168.1
0,4.0,2699.0,5.121098927581636,12.037594890950718,57.45745745745746,10796.0
0,4.1,109.0,4.3860706109169785,20.014459573442586,78.08549066827213,446.9
2,5.0,2.0,28.557657549102302,47.59609591517051,40.00000000000001,10.0
0,4.0,1.0,7.2177370767562365,26.497168333534162,72.76034561164165,4.0
0,4.3,5206.0,2.25328352813592,2.2894324617423787,1.5789473684210544,22385.8
0,3.9,11.0,9.025183757079168,14.447523798047959,37.53127606338615,42.9
0,4.1,8169.0,6.265815158452826,6.615254849981926,5.282331511839711,33492.899999999994
1,4.2,2809.0,469.8156404386071,939.7517773225691,50.00641107834338,11797.800000000001
0,3.8,988.0,8.422701530304856,12.037594890950718,30.030030030030037,3754.3999999999996
1,5.0,3.0,78.31063983612484,108.43475117484034,27.780864540504503,15.0
0,4.3,13.0,3.735389806000723,10.832630437402097,65.51724137931035,55.9
0,4.3,7694.0,6.458609471020606,8.073261838775757,20.0,33084.2
0,3.5,23748.0,6.85624774069165,36.136883961923125,81.027009003001,83118.0
2,3.5,111.0,54.22340040968792,60.248222677431016,9.999999999999993,388.5
0,4.3,923.0,14.7608145559706,15.96577900951922,7.54716981132076,3968.8999999999996
0,4.1,19697.0,28.666104349921678,60.187974454753586,52.372372372372375,80757.7
1,4.8,38.0,492.1074828292566,782.0219303530546,37.072419106317405,182.4
0,4.0,1549.0,4.807808169658996,18.06241715869382,73.3822548365577,6196.0
0,4.2,808.0,8.422701530304856,18.074466803229306,53.400000000000006,3393.6000000000004
0,3.6,96.0,2.108687793710086,8.422701530304856,74.96423462088698,345.6
0,3.8,2984.0,6.012772623207616,15.652488251596578,61.585835257890686,11339.199999999999
0,4.0,2480.0,14.447523798047959,36.136883961923125,60.02000666888962,9920.0
0,4.2,369.0,6.012772623207616,18.06241715869382,66.71114076050699,1549.8
0,3.7,250.0,3.241354380045789,24.087239426436923,86.5432716358179,925.0
0,3.7,460.0,7.2177370767562365,16.845403060609712,57.15307582260372,1702.0
1,4.3,7.0,289.070972406314,348.2347270755513,16.989619377162633,30.099999999999998
0,4.1,4958.0,11.652006265815158,30.00361489336065,61.16465863453815,20327.8
1,4.0,18.0,2408.723942643692,3673.9366188697436,34.4375204985241,72.0
0,3.5,11.0,3.964333052174961,12.037594890950718,67.06706706706707,38.5
0,4.0,3179.0,8.555247620195205,26.497168333534162,67.71259663483403,12716.0
2,4.4,794.0,39.94457163513677,61.45318713097964,35.0,3493.6000000000004
0,3.9,416.0,5.410290396433306,12.037594890950718,55.05505505505506,1622.3999999999999
0,4.3,1552.0,0.7784070369924088,0.9157729846969515,14.999999999999996,6673.599999999999
0,4.0,1141.0,2.0484395710326546,9.627665983853477,78.72340425531915,4564.0
0,4.0,2224.0,5.880226533317267,32.52199060127727,81.91922934420155,8896.0
0,3.9,104.0,6.374261959272202,27.702132787082782,76.98999565028272,405.59999999999997
1,3.8,662.0,68.67092420773588,132.53404024581275,48.186198745340484,2515.6
0,4.1,7124.0,2.6388721532714787,3.012411133871551,12.399999999999995,29208.399999999998
0,3.8,899.0,1.9881913483552236,24.087239426436923,91.74587293646825,3416.2
0,4.2,4813.0,1.6869502349680685,1.9279431256777926,12.5,20214.600000000002
0,4.4,4787.0,7.185203036510423,9.880708519098688,27.280487804878064,21062.800000000003
0,4.4,3307.0,6.374261959272202,15.062055669357754,57.68,14550.800000000001
0,3.8,83.0,2.3978792625617547,7.2177370767562365,66.7779632721202,315.4
0,4.3,2599.0,3.5425954934329438,4.096879142065309,13.529411764705884,11175.699999999999
1,4.3,301.0,90.36028437161104,162.65815158452827,44.44773686939774,1294.3
0,3.9,863.0,4.325822388239547,28.907097240631405,85.0354314297624,3365.7
0,4.0,26.0,3.120857934690927,10.832630437402097,71.19021134593993,104.0
0,4.1,10719.0,5.109049283046151,6.012772623207616,15.030060120240481,43947.899999999994
1,4.2,2033.0,337.3779973490782,734.9078202193036,54.09247417609445,8538.6
1,4.7,1624.0,566.3332931678516,842.2701530304856,32.761087267525035,7632.8
0,3.2,13.0,3.9161344740330164,24.087239426436923,83.74187093546774,41.6
0,3.3,136.0,1.952042414748765,12.037594890950718,83.78378378378379,448.79999999999995
0,3.8,229.0,2.482226774310158,12.049644535486204,79.4,870.1999999999999
0,4.3,1684.0,3.602843716110375,8.422701530304856,57.224606580829764,7241.2
1,4.2,12.0,1108.5552476201954,1686.8297385227138,34.28173440960068,50.400000000000006
0,3.8,8347.0,2.9883118448005788,9.627665983853477,68.96120150187734,31718.6
0,4.4,107.0,16.21882154476443,21.629111941197735,25.013927576601663,470.8
1,4.4,578.0,277.1297746716472,481.97373177491266,42.50106252656316,2543.2000000000003
0,4.5,76.0,1.9158934811423065,9.025183757079168,78.7716955941255,342.0
1,4.2,58.0,373.4184841547175,722.8581756838174,48.34139023170528,243.60000000000002
1,5.0,3.0,78.31063983612484,108.43475117484034,27.780864540504503,15.0
0,4.2,2450.0,4.615013857091216,6.326063381130257,27.047619047619044,10290.0
1,4.2,20.0,2676.82853355826,3614.7728642005063,25.94753158438615,84.0
0,3.9,169.0,3.711290516929751,18.59260151825521,80.03888528839921,659.1
2,4.3,456.0,82.23882395469334,109.65176527292445,24.999999999999993,1960.8
0,3.9,673.0,8.663694421014581,42.17375587420172,79.45714285714286,2624.7
1,4.2,2809.0,325.21990601277264,759.0071092902759,57.15192887759961,11797.800000000001
2,3.4,5.0,7.157488854078805,8.422701530304856,15.02145922746781,17.0
0,3.8,9908.0,3.241354380045789,24.087239426436923,86.5432716358179,37650.4
0,3.5,6.0,1.5544041450777204,12.037594890950718,87.08708708708708,21.0
1,4.2,110.0,590.3120857934691,2289.311965297024,74.21443233854413,462.0
0,4.3,2273.0,1.000120496445355,1.0844680081937583,7.777777777777774,9773.9
1,1.0,1.0,265.080130136161,421.61706229666225,37.12775078593884,1.0
0,4.1,1404.0,4.566815278949271,18.06241715869382,74.71647765176785,5756.4
2,4.3,149.0,5.313893240149416,6.036871912278588,11.976047904191617,640.6999999999999
0,4.4,3771.0,4.578864923484757,7.832268948066033,41.53846153846154,16592.4
0,4.2,104.0,43.679961441137486,49.403542595493434,11.585365853658539,436.8
1,4.7,439.0,5494.517411736354,8433.546210386794,34.84926418059723,2063.3
2,3.3,9.0,8.013013616098325,11.447162308711894,30.000000000000004,29.7
0,3.8,124.0,3.000361489336065,9.627665983853477,68.8360450563204,471.2
0,4.0,711.0,2.6388721532714787,18.06241715869382,85.39026017344897,2844.0
2,4.3,82.0,8.013013616098325,8.434751174840343,5.000000000000012,352.59999999999997
2,4.0,1.0,35.12471382094228,63.86311603807688,45.0,4.0
1,4.4,2687.0,409.67586456199547,602.3617303289553,31.9883976795359,11822.800000000001
0,4.3,6929.0,2.9883118448005788,4.048680563923365,26.190476190476193,29794.699999999997
1,4.6,3059.0,293.71008555247624,390.10724183636586,24.710424710424704,14071.4
0,3.9,15.0,4.084829497529823,8.422701530304856,51.50214592274678,58.5
0,3.6,20.0,21.65321123026871,72.28581756838173,70.0450075012502,72.0
1,3.9,10.0,373.4184841547175,939.7517773225691,60.26413642774715,39.0
0,3.8,20723.0,6.615254849981926,9.627665983853477,31.289111389236545,78747.4
0,3.9,190.0,4.8198578141944814,12.037594890950718,59.95995995995996,741.0
2,3.2,4.0,10.929027593685987,16.809254127003253,34.98207885304659,12.8
0,4.6,23.0,69.82769008314256,72.2376189902398,3.336113427856544,105.8
0,4.2,77.0,5.494637908181709,11.435112664176408,51.949420442571125,323.40000000000003
0,4.0,3287.0,5.398240751897819,8.422701530304856,35.908440629470675,13148.0
0,4.2,7.0,11.736353777563563,46.98156404386071,75.01923570146191,29.400000000000002
0,4.2,7272.0,1.8676949030003616,4.15712736474274,55.07246376811593,30542.4
0,4.2,157480.0,27.36474274008917,42.11350765152428,35.02145922746781,661416.0
0,4.5,6.0,5.024701771297747,29.5216291119412,82.9795918367347,27.0
0,3.8,19163.0,5.0608507049042055,6.832148451620678,25.92592592592593,72819.4
0,3.8,538.0,4.458368478129896,32.52199060127727,86.29121896998889,2044.3999999999999
0,4.0,263.0,2.5786239305940475,3.602843716110375,28.428093645484953,1052.0
0,3.6,354.0,3.723340161465237,6.012772623207616,38.076152304609224,1274.4
1,3.0,374.0,240.8723942643692,626.4610193999277,61.5502981342566,1122.0
0,4.4,8145.0,4.518616700807327,6.012772623207616,24.849699398797597,35838.0
0,4.6,6791.0,4.325822388239547,7.2177370767562365,40.06677796327212,31238.6
1,3.9,31.0,138.55886251355585,240.9808410651886,42.50212510625532,120.89999999999999
1,4.2,1147.0,409.67586456199547,662.6099530063864,38.172394980905615,4817.400000000001
0,3.4,1207.0,10.54343896855043,48.18652849740933,78.1195298824706,4103.8
0,4.1,11212.0,10.808531148331125,24.039040848294977,55.037593984962406,45969.2
0,4.2,1972.0,7.2177370767562365,12.037594890950718,40.04004004004004,8282.4
0,3.9,181.0,8.398602241233885,8.422701530304856,0.2861230329041351,705.9
0,3.3,17.0,2.4581274852391855,7.2177370767562365,65.94323873121871,56.099999999999994
0,3.5,76.0,8.41065188576937,12.037594890950718,30.130130130130134,266.0
2,5.0,2.0,28.497409326424872,51.81347150259068,45.0,10.0
0,4.0,1389.0,3.964333052174961,9.639715628388963,58.875,5556.0
1,3.9,3664.0,283.15459693939033,602.4822267743102,53.001999999999995,14289.6
0,4.1,294.0,2.6388721532714787,12.037594890950718,78.07807807807808,1205.3999999999999
0,4.3,7756.0,15.604289673454634,19.761417038197376,21.036585365853664,33350.799999999996
1,4.2,8.0,445.82479816845404,602.4701771297747,26.00052001040021,33.6
1,3.5,20.0,89.03482347270756,240.8723942643692,63.03651825912956,70.0
1,4.2,15.0,807.085190986866,1047.1141101337512,22.9228998849252,63.0
0,4.1,9314.0,24.087239426436923,72.28581756838173,66.67777962993831,38187.399999999994
0,3.8,165.0,3.590794071574889,7.2177370767562365,50.25041736227045,627.0
1,4.1,844.0,1578.3829377033378,2685.8657669598747,41.23373710183939,3460.3999999999996
0,3.4,13.0,2.6388721532714787,12.037594890950718,78.07807807807808,44.199999999999996
0,4.0,11964.0,9.940956741776118,12.037594890950718,17.417417417417425,47856.0
0,4.3,731.0,15.652488251596578,28.25641643571515,44.60554371002133,3143.2999999999997
0,4.3,916.0,4.940354259549344,6.615375346427281,25.320121673557853,3938.7999999999997
0,3.2,270.0,7.820219303530546,26.497168333534162,70.48658481127785,864.0
0,3.7,122.0,3.000361489336065,18.06241715869382,83.38892595063375,451.40000000000003
0,4.6,487.0,2.3978792625617547,3.964333052174961,39.51367781155015,2240.2
0,4.2,1933.0,3.241354380045789,7.229786721291722,55.166666666666664,8118.6
0,3.8,1036.0,8.422701530304856,24.087239426436923,65.03251625812906,3936.7999999999997
0,3.7,126.0,3.7956380286781544,24.087239426436923,84.24212106053027,466.20000000000005
0,4.7,271.0,8.41065188576937,18.06241715869382,53.435623749166105,1273.7
0,4.0,838.0,2.3978792625617547,3.602843716110375,33.44481605351171,3352.0
2,4.3,86.0,61.212194240269916,76.51524280033739,19.999999999999996,369.8
0,5.0,1.0,3.602843716110375,18.06241715869382,80.0533689126084,5.0
0,4.0,3429.0,3.6510422942523197,18.06241715869382,79.78652434956636,13716.0
0,4.5,1909.0,28.135919990360286,31.268827569586698,10.019267822736028,8590.5
1,4.2,80.0,602.4701771297747,1204.9524039040848,50.00050000500005,336.0
1,4.0,7163.0,81.9255331967707,144.58368478129896,43.33694474539544,28652.0
1,2.7,5.0,3855.7657549102305,4819.737317749126,20.000500012500304,13.5
0,3.8,7010.0,2.711170020484396,12.037594890950718,77.47747747747749,26638.0
2,5.0,1.0,3.5184962043619716,3.9161344740330164,10.153846153846155,5.0
0,4.1,52238.0,14.447523798047959,27.71418243161827,47.869565217391305,214175.8
0,3.7,9038.0,4.205325942884685,8.422701530304856,50.07153075822603,33440.6
